Weight,Height,BMI,Gender,Age,BMIcase
69.79623387,1.622408817,26.51620655,Female,61,over weight
86.67506386,1.582671205,34.60292156,Female,27,severe obese
54.46321519,1.513064762,23.78966036,Female,49,normal
79.33731009,1.875142462,22.5636282,Male,31,normal
95.39570011,1.823764218,28.68081039,Female,34,severe obese
64.20916383,1.649052605,23.6117401,Female,33,normal
64.64565235,1.827658924,19.35303223,Female,38,normal
59.53121248,1.842942784,17.52754228,Male,65,mild thinness
97.70021155,1.811850188,29.76123391,Female,47,over weight
90.75267196,1.735355999,30.13576758,Female,34,obese
64.00074762,1.899123072,17.74511538,Male,56,mild thinness
50.48885148,1.729513623,16.87903124,Male,37,moderate thinness
107.0553548,1.805566859,32.83834385,Male,37,obese
64.06775856,1.780940099,20.19951329,Female,57,normal
74.34285146,1.647557634,27.38785267,Female,31,over weight
68.50906827,1.597068893,26.85967536,Female,50,over weight
71.21404481,1.693014781,24.84529479,Female,23,normal
106.712375,1.775464396,33.85250807,Female,46,obese
103.314844,1.755214082,33.53532621,Male,33,obese
82.5808844,1.542810739,34.69398796,Female,41,obese
57.21963274,1.720554171,19.32895454,Male,60,normal
99.18877102,1.977379598,25.367777,Male,58,over weight
88.45923483,1.75247345,28.80316978,Female,29,over weight
60.14342116,1.957566355,15.69477681,Male,33,sever thinness
68.65023713,1.446617062,32.80460975,Female,22,obese
59.74249834,1.489655955,26.92225452,Female,62,over weight
57.89865609,1.949149809,15.23975706,Male,21,sever thinness
107.2431336,1.800331215,33.08755471,Female,43,severe obese
81.17649345,1.743941343,26.69110417,Female,23,over weight
91.56057212,1.781387212,28.85305721,Female,59,over weight
54.5665123,1.573756507,22.03185773,Female,39,normal
79.70153856,1.626403368,30.13076617,Female,28,obese
74.32062567,1.603011728,28.92250853,Female,20,over weight
67.88335583,1.722214906,22.88698664,Male,50,normal
83.0716516,1.736716564,27.54196693,Female,51,over weight
65.58377627,1.541689397,27.59323683,Female,47,over weight
87.84473956,1.743820481,28.88764985,Female,64,over weight
62.42406746,1.79535057,19.3666068,Male,30,normal
61.3535851,1.712907895,20.91086138,Male,44,normal
102.2319594,1.828150105,30.58883811,Female,49,severe obese
57.07238327,1.715652258,19.38953866,Male,36,normal
80.37810338,1.694523715,27.9925493,Female,52,over weight
69.58215202,1.553046961,28.84886158,Female,23,over weight
74.78894786,1.792633826,23.27310074,Female,58,normal
73.0451717,1.575064068,29.44388184,Female,54,over weight
63.19073123,1.855149975,18.36095775,Male,57,mild thinness
52.66633354,1.748960328,17.21762197,Male,56,mild thinness
70.21870522,1.9772625,17.96073718,Male,37,mild thinness
51.98514292,1.589609491,20.5730342,Female,59,normal
82.39623461,1.832217744,24.54444386,Male,56,normal
66.28045879,1.641964425,24.58430974,Female,30,normal
71.03304026,1.86232374,20.48094749,Male,46,normal
60.95164469,1.741799537,20.09042331,Female,32,normal
77.89369896,1.748921972,25.46604254,Male,46,over weight
66.97622175,1.477963618,30.66148306,Female,47,obese
73.19010742,1.546599532,30.59825332,Female,52,obese
94.60115797,1.729748523,31.61771756,Female,39,severe obese
75.98582076,1.513742763,33.1610596,Female,52,obese
86.76520612,1.707009521,29.77650465,Male,48,over weight
75.38559105,1.66978707,27.03747661,Female,60,over weight
64.47413266,1.828882652,19.27586285,Male,33,normal
87.0202555,1.807525247,26.63493308,Male,31,over weight
90.44973965,1.972590162,23.24521651,Male,34,normal
50.03810947,1.739967586,16.52793427,Male,22,moderate thinness
74.38485418,1.732605433,24.77907968,Female,28,normal
84.81969904,1.818178418,25.65805493,Male,19,over weight
76.23591285,1.579322079,30.56456303,Female,29,severe obese
95.12033476,1.70447412,32.7410458,Male,21,obese
64.58264664,1.957287781,16.85801629,Male,24,moderate thinness
106.5853108,1.790245072,33.25618154,Female,31,severe obese
63.18071975,1.958556061,16.47071888,Male,56,moderate thinness
52.0123864,1.895655494,14.47397948,Male,38,sever thinness
106.7009237,1.752358942,34.74737818,Female,60,severe obese
82.1263141,1.784828512,25.7803816,Male,38,over weight
104.442443,1.849929173,30.51875547,Male,44,obese
54.17869653,1.765143255,17.38876095,Female,24,mild thinness
93.40714286,1.707454453,32.03921251,Female,59,obese
69.11617244,1.898412482,19.1777882,Male,27,normal
67.15775654,1.779261238,21.21371572,Female,27,normal
98.18743784,1.720567031,33.1674997,Male,28,obese
54.85883283,1.483242375,24.93574306,Female,55,normal
76.29042545,1.810460847,23.27511109,Male,29,normal
92.81304623,1.811626732,28.27949087,Female,26,severe obese
77.45158808,1.82894699,23.15410992,Male,47,normal
62.99020961,1.811207834,19.20155841,Male,27,normal
57.01892758,1.712025731,19.45353225,Male,21,normal
98.79103828,1.797342445,30.58129618,Female,39,severe obese
78.49865571,1.550789068,32.64049659,Female,55,obese
71.11394846,1.520712784,30.75108184,Female,31,obese
92.82536984,1.741137911,30.61965865,Male,45,obese
69.31608166,1.748168687,22.68126802,Male,19,normal
102.1946291,1.731030924,34.10502867,Female,39,severe obese
76.64580337,1.697412153,26.60196796,Female,53,over weight
72.83250503,1.922785621,19.69987707,Male,64,normal
77.5925357,1.635415845,29.01105633,Female,65,over weight
81.76218053,1.736287973,27.12120312,Male,62,over weight
57.63504264,1.790319529,17.98148358,Female,56,mild thinness
95.34057613,1.782906761,29.99304147,Female,40,severe obese
64.79164463,1.829987681,19.34740271,Male,50,normal
81.2808251,1.792983688,25.28339714,Female,44,over weight
60.34034432,1.513829977,26.3301651,Female,38,over weight
98.24402706,1.838255872,29.07329348,Male,63,over weight
106.0955197,1.96825235,27.38643404,Male,52,over weight
52.65347804,1.916482518,14.33564836,Male,46,sever thinness
79.94706856,1.84427327,23.50455322,Male,41,normal
71.62612188,1.804769749,21.99013177,Male,43,normal
98.57867989,1.744087498,32.40756941,Female,41,severe obese
74.85673186,1.733771972,24.90272696,Female,47,normal
97.03779667,1.731154217,32.37944578,Male,20,obese
52.40917556,1.658332335,19.05742373,Female,26,normal
75.22758873,1.773162414,23.92655144,Female,37,normal
90.82537406,1.754277821,29.51280237,Male,19,over weight
65.97479765,1.920712129,17.88354077,Male,21,mild thinness
88.49829144,1.710268999,30.25561874,Male,63,obese
64.98037256,1.574385849,26.21560241,Female,41,over weight
109.8859667,1.778424894,34.74330873,Female,21,severe obese
90.13041589,1.763517175,28.98090796,Female,63,severe obese
60.51666128,1.395833372,31.06045442,Female,18,obese
65.67391687,1.729969865,21.94400243,Female,25,normal
71.34045274,1.7762757,22.61075749,Male,25,normal
87.89570814,1.782849155,27.6527591,Female,63,over weight
81.75048395,1.650846464,29.9969407,Female,61,over weight
71.0920222,1.448277479,33.89356981,Female,51,obese
85.56025807,1.587383136,33.95537738,Female,29,severe obese
50.36501426,1.813392245,15.31600336,Female,38,sever thinness
51.06698116,1.6162516,19.54889661,Female,35,normal
57.5184126,1.630857172,21.6259421,Female,53,normal
66.98845356,1.953456463,17.55466229,Male,36,mild thinness
99.01768365,1.743233776,32.58378253,Male,37,obese
87.18138247,1.780148717,27.51130427,Female,57,over weight
68.02338502,1.734207687,22.61809509,Female,21,normal
69.11384443,1.840630029,20.40008819,Male,32,normal
90.93062513,1.757676304,29.43285434,Female,27,severe obese
55.79646297,1.417685663,27.76174588,Female,64,over weight
93.95213048,1.731447862,31.33919207,Female,61,obese
59.71328129,1.902281934,16.50141437,Male,49,moderate thinness
109.1981351,1.823906557,32.82540191,Male,65,severe obese
95.40444157,1.799849176,29.4507505,Female,42,severe obese
65.28206521,1.85051699,19.06372354,Male,47,normal
92.68913891,1.861656131,26.74421888,Male,32,over weight
54.8622737,1.860998656,15.84096678,Male,49,sever thinness
95.12996308,1.689098655,33.34320143,Female,30,obese
64.26878906,1.966668506,16.61643262,Male,54,moderate thinness
63.96808781,1.574479636,25.80413307,Female,37,over weight
53.31449576,1.392807932,27.48291807,Female,25,over weight
60.87714847,1.426632594,29.91093696,Female,47,over weight
107.5186476,1.793661822,33.41970904,Female,32,severe obese
89.80141489,1.927684362,24.16636502,Male,46,normal
92.06528504,1.656532386,33.5502716,Female,21,obese
80.94701255,1.974198677,20.76916861,Male,21,normal
98.00177727,1.738705973,32.41765973,Male,28,obese
85.96476079,1.767671531,27.51169348,Male,19,over weight
68.55686294,1.967438597,17.71122345,Male,47,mild thinness
63.37244899,1.460678923,29.70236053,Female,49,over weight
58.22056554,1.75817378,18.83444476,Male,35,normal
88.69849134,1.706737189,30.4496938,Female,65,obese
97.14786833,1.697078285,33.73102377,Female,24,severe obese
91.4314966,1.667034026,32.90083348,Female,54,obese
60.48488691,1.861528334,17.45450637,Male,60,mild thinness
88.73928562,1.832898551,26.41429796,Male,42,over weight
103.3965012,1.883753692,29.13785716,Male,31,over weight
59.92742346,1.917046849,16.30647741,Male,29,moderate thinness
93.28870859,1.95213212,24.47995789,Male,62,normal
90.44645011,1.846821493,26.51805616,Male,45,over weight
97.11680829,1.705786134,33.37684191,Male,57,obese
107.9654817,1.912174102,29.52773011,Male,43,over weight
79.18467881,1.72321484,26.66627217,Female,38,over weight
66.58998741,1.48300598,30.27771719,Female,22,obese
51.27446711,1.513293836,22.39002762,Female,62,normal
99.30539953,1.767892593,31.77321127,Female,37,severe obese
106.2720508,1.819981482,32.08374998,Female,48,severe obese
53.17615871,1.787180487,16.64869258,Female,24,moderate thinness
60.02698974,1.854445711,17.45493826,Male,58,mild thinness
53.53996693,1.761971808,17.24567463,Male,21,mild thinness
51.01979711,1.629294432,19.21938916,Female,40,normal
52.26809839,1.888425339,14.65672913,Male,60,sever thinness
73.25128447,1.771477427,23.34231894,Female,26,normal
107.6577594,1.929137748,28.92802997,Male,18,over weight
96.70853241,1.939120016,25.71907912,Male,48,over weight
79.53495224,1.805092615,24.40950912,Male,32,normal
60.69251365,1.498824623,27.01677379,Female,58,over weight
71.3798835,1.717972517,24.18485071,Male,46,normal
78.35244349,1.818132593,23.70289759,Male,59,normal
81.02834689,1.914754522,22.1009413,Male,19,normal
90.47466872,1.715230323,30.75261917,Female,36,obese
103.2858079,1.74815048,33.79737911,Female,31,obese
87.17778279,1.920481886,23.63662086,Male,32,normal
55.53049789,1.682561982,19.61505021,Female,51,normal
98.41527305,1.728473286,32.94102874,Male,52,obese
68.5486675,1.916918934,18.65483976,Male,47,normal
100.7571056,1.714339011,34.28327224,Male,59,obese
54.94310561,1.954972701,14.37579296,Male,64,sever thinness
104.9050703,1.782417908,33.02002558,Male,23,obese
108.4142792,1.823410312,32.6075128,Female,29,severe obese
97.51798382,1.822237323,29.36803156,Male,52,over weight
74.07649734,1.826248103,22.21063029,Male,26,normal
50.44085309,1.711884528,17.21208529,Male,21,mild thinness
53.52776251,1.636303446,19.99177706,Female,28,normal
83.95673848,1.763492748,26.99654598,Male,46,over weight
75.96863864,1.72146108,25.63538989,Female,23,over weight
81.9336395,1.891843537,22.89242581,Male,42,normal
74.47856558,1.79322127,23.16133246,Male,40,normal
100.511583,1.884798857,28.29346214,Male,37,over weight
91.38850187,1.625819865,34.57376748,Female,45,severe obese
108.2334053,1.794204789,33.6215166,Male,28,severe obese
87.60646554,1.882047186,24.73290581,Male,26,normal
56.21854997,1.436356618,27.24928306,Female,56,over weight
88.59724723,1.672537689,31.67148322,Female,50,obese
84.20564174,1.932082401,22.55744468,Male,41,normal
87.80859057,1.929802843,23.57822579,Male,35,normal
51.19325294,1.926589392,13.79222702,Male,60,sever thinness
63.9824865,1.942514689,16.95635462,Male,41,moderate thinness
81.83883082,1.771273691,26.0848337,Female,27,severe obese
76.50838188,1.790061941,23.87662281,Female,27,normal
75.42143487,1.476764951,34.58374637,Female,57,severe obese
83.75552393,1.72299403,28.21278209,Female,64,over weight
74.12381781,1.699502022,25.66341275,Female,21,over weight
102.5507388,1.973779111,26.32338261,Male,34,over weight
73.76619848,1.558630049,30.36486212,Female,32,severe obese
73.29010013,1.583357548,29.233938,Female,50,over weight
103.0307606,1.77833775,32.57904955,Female,36,severe obese
52.25453255,1.468681756,24.22526668,Female,47,normal
83.22815966,1.858545987,24.09481902,Male,49,normal
100.2849805,1.803114895,30.84530668,Female,22,obese
76.63788148,1.764264904,24.621579,Female,65,severe obese
88.45761293,1.628064698,33.37274242,Female,56,obese
87.1447448,1.656013604,31.7770372,Female,32,obese
56.42236827,1.893008554,15.74512665,Male,54,sever thinness
89.0936171,1.948675442,23.46213703,Male,46,normal
98.84062576,1.749167949,32.30520225,Male,21,obese
108.6345583,1.818804122,32.83947031,Female,61,obese
97.59458949,1.703815455,33.61867828,Female,22,severe obese
51.63651776,1.701859159,17.828291,Male,46,mild thinness
86.87162407,1.873164532,24.75860032,Male,28,normal
80.90897063,1.536360199,34.27761374,Female,27,obese
55.79232075,1.867898613,15.99071296,Male,41,sever thinness
95.98967457,1.797874599,29.69653142,Male,44,over weight
62.22634298,1.686085433,21.8884559,Female,47,normal
94.7143457,1.768208062,30.29347053,Female,28,obese
67.82015451,1.488566506,30.60710751,Female,42,obese
103.6922208,1.774434574,32.93261325,Male,26,obese
101.0804676,1.814706716,30.69406083,Male,18,obese
86.1786431,1.708780727,29.51392557,Female,47,over weight
56.18900626,1.722144393,18.94576855,Female,61,normal
96.2647721,1.72844931,32.22211859,Male,42,obese
61.40725293,1.421038254,30.40941961,Female,23,obese
84.36213791,1.616302963,32.29252756,Female,52,obese
89.55234543,1.964801116,23.19742464,Male,34,normal
54.61260538,1.472167322,25.19872395,Female,51,over weight
95.51616234,1.903221478,26.36927593,Male,51,over weight
82.26917683,1.740200528,27.16680464,Female,29,severe obese
108.3794216,1.823291972,32.60126029,Male,37,obese
89.11265657,1.715215473,30.2901915,Male,29,obese
80.4683185,1.87709206,22.83777453,Male,25,normal
94.44104727,1.804561566,29.00129479,Female,22,severe obese
55.65403042,1.810903969,16.97093538,Female,35,moderate thinness
62.22562048,1.469376529,28.82060139,Female,63,over weight
85.08304796,1.681562902,30.08962699,Female,45,severe obese
70.85680061,1.435602245,34.3805865,Female,26,obese
63.11614953,1.655473738,23.03010432,Female,62,normal
84.23531631,1.708847685,28.84612639,Male,22,over weight
98.12055637,1.800836701,30.25598779,Female,23,severe obese
57.41616889,1.896788257,15.95866309,Male,50,sever thinness
53.80774574,1.486321832,24.3567357,Female,49,normal
93.51631257,1.969805923,24.10130151,Male,21,normal
82.33122855,1.918530188,22.36800863,Male,27,normal
92.13808435,1.882445264,26.00126421,Male,43,over weight
73.13944602,1.730972392,24.41020261,Male,55,normal
88.35040057,1.710078518,30.21178741,Female,21,obese
75.38334152,1.701845371,26.02766384,Female,42,over weight
73.32099062,1.565944453,29.90030502,Female,52,over weight
105.0074346,1.82926529,31.38099147,Female,42,severe obese
54.28615888,1.753413601,17.65714044,Male,19,mild thinness
89.7830401,1.971216918,23.10603736,Male,30,normal
107.9389014,1.829867108,32.23583262,Female,20,severe obese
98.69974158,1.812838767,30.03292668,Female,63,obese
66.09538363,1.722479894,22.27731293,Male,53,normal
58.5814562,1.508872836,25.73089443,Female,39,over weight
108.204672,1.770585392,34.51534821,Male,61,severe obese
109.2214273,1.768531254,34.92065403,Female,46,severe obese
108.6847149,1.913208374,29.69230578,Male,21,severe obese
61.18626912,1.76388195,19.66595044,Female,59,normal
90.72532392,1.843250031,26.70299826,Male,26,over weight
65.93628545,1.732703407,21.96220892,Male,56,normal
66.05827883,1.528152978,28.28743634,Female,46,over weight
66.45127625,1.393735613,34.20916955,Female,37,obese
103.3157916,1.89754936,28.69330296,Male,33,over weight
61.95487705,1.707414449,21.25189173,Male,62,normal
62.44763963,1.890883539,17.46571887,Male,20,mild thinness
97.91173611,1.819063374,29.58959984,Female,64,over weight
93.81304071,1.727772617,31.42606754,Female,39,severe obese
108.6351564,1.791212791,33.85914832,Female,62,obese
72.41218219,1.721945833,24.42151847,Female,49,normal
101.0660644,1.77621275,32.034311,Female,51,severe obese
69.34537217,1.723688788,23.33994187,Male,44,normal
83.18310463,1.772363582,26.48070177,Male,33,over weight
59.75470283,1.772483084,19.01988526,Female,50,normal
69.47517653,1.930526581,18.6413812,Male,43,normal
60.91257571,1.416336024,30.36507523,Female,58,obese
61.5192167,1.711308227,21.00653009,Male,27,normal
80.44677479,1.822710514,24.21437365,Female,27,normal
104.7141126,1.823351077,31.4966686,Male,61,obese
74.67398031,1.923591566,20.18104135,Male,41,normal
72.53182663,1.625071371,27.46526134,Female,46,over weight
82.09397488,1.871924318,23.42797282,Male,28,normal
66.89524379,1.570934519,27.10685141,Female,36,over weight
72.6213693,1.849672433,21.22632381,Male,61,normal
54.12631029,1.768296607,17.31004495,Female,59,mild thinness
73.09180286,1.92531991,19.71800035,Male,32,normal
70.62082344,1.797830369,21.84919057,Male,65,normal
92.63263494,1.849255487,27.08757869,Male,33,over weight
51.71294187,1.44360033,24.81448691,Female,33,normal
108.3791336,1.78043605,34.18951312,Female,41,severe obese
83.70953789,1.92443553,22.60311067,Male,24,normal
84.00013323,1.685671479,29.56201939,Female,42,over weight
64.4061069,1.753845448,20.93844419,Female,19,normal
84.05473017,1.887175473,23.60139053,Male,21,normal
74.28698272,1.817700846,22.48370615,Male,37,normal
83.24994594,1.792042629,25.92312103,Male,45,over weight
101.1534561,1.808167895,30.9387824,Female,42,severe obese
98.9763702,1.890678925,27.68827861,Male,60,over weight
53.20879131,1.706808938,18.26474346,Male,63,mild thinness
88.34462592,1.812779207,26.88377884,Female,46,over weight
73.73869235,1.458014961,34.68737785,Female,50,obese
50.225671,1.756748623,16.27445688,Male,25,moderate thinness
55.17620046,1.895777211,15.35243241,Male,65,sever thinness
97.85276528,1.712547524,33.3647472,Female,44,severe obese
61.45926804,1.964287532,15.92858742,Male,55,sever thinness
75.67036906,1.632702555,28.38649079,Female,32,over weight
51.04983212,1.429150116,24.99416429,Female,28,normal
59.13611176,1.738371398,19.56895481,Male,31,normal
67.45936157,1.814519226,20.48892055,Male,33,normal
76.96970804,1.760367047,24.83781446,Male,64,normal
77.00648718,1.713855917,26.21674054,Female,57,over weight
71.23011126,1.783099235,22.403331,Male,28,normal
70.89403559,1.801431411,21.84611608,Male,65,normal
109.2652883,1.885306267,30.74102852,Male,25,severe obese
64.55617246,1.765366686,20.71418829,Male,31,normal
107.7120807,1.828517548,32.21559452,Male,65,obese
67.48627928,1.78068838,21.28333277,Male,63,normal
81.3556326,1.848661805,23.80524688,Male,19,normal
55.79721409,1.800947795,17.20324078,Female,25,mild thinness
64.34609004,1.735257213,21.36950419,Male,52,normal
104.1909176,1.787129564,32.6225409,Female,62,severe obese
73.02033473,1.855474152,21.20967443,Male,63,normal
69.20425733,1.788672894,21.63071927,Male,47,normal
86.79202792,1.762881871,27.92758696,Male,23,over weight
107.6982066,1.802955112,33.13131265,Female,54,severe obese
96.7642347,1.924998087,26.11284925,Male,27,over weight
109.6751182,1.944743358,28.9990331,Male,59,severe obese
106.5257077,1.947822635,28.0773174,Male,29,over weight
105.2205632,1.77889715,33.25055845,Male,53,obese
79.37031023,1.975451487,20.33880068,Male,19,normal
103.8882257,1.763936149,33.38878443,Female,55,severe obese
96.39697676,1.825371895,28.93081677,Female,61,severe obese
85.32584452,1.936778484,22.74682005,Male,25,normal
73.45112836,1.648463,27.02962772,Female,33,over weight
73.54368039,1.944467131,19.45109912,Male,53,normal
68.78476056,1.550567244,28.60954951,Female,23,over weight
106.5336435,1.901781186,29.4554517,Male,62,severe obese
105.1058208,1.745133205,34.51195835,Female,21,severe obese
67.65449865,1.733812929,22.50568345,Male,47,normal
77.37266358,1.563050633,31.66951807,Female,27,obese
57.59655011,1.719389094,19.48265481,Male,39,normal
86.92049613,1.792109767,27.06406221,Male,38,over weight
71.98797118,1.820934702,21.71056816,Male,50,normal
78.26662426,1.946537338,20.65623308,Male,19,normal
107.2048871,1.77507953,34.02349724,Female,64,severe obese
65.03260294,1.397455867,33.30082052,Female,65,obese
87.01152192,1.97264131,22.36044889,Male,44,normal
95.43666133,1.869880215,27.29528699,Male,31,over weight
86.49813575,1.691621742,30.22736085,Female,24,severe obese
83.67992878,1.68335901,29.53029641,Female,33,severe obese
73.18219545,1.788428972,22.88031718,Male,53,normal
80.68945258,1.762969895,25.96133233,Male,35,over weight
71.61504446,1.63582325,26.76279779,Female,53,over weight
97.20849181,1.761574073,31.32581551,Female,56,severe obese
80.47688573,1.703590972,27.7294019,Male,30,over weight
79.48960944,1.974595931,20.38702651,Male,58,normal
76.27429933,1.783966252,23.96651891,Female,65,normal
71.58392929,1.451107783,33.99508964,Female,43,obese
67.7928076,1.399903942,34.592914,Female,25,obese
88.52116459,1.885865708,24.89003985,Male,53,normal
105.0716781,1.790432216,32.7770528,Female,61,obese
79.35973333,1.943995059,20.99954507,Male,55,normal
55.23325983,1.835900668,16.38710801,Male,35,moderate thinness
73.07381601,1.657635006,26.59401859,Female,61,over weight
65.37808261,1.691815823,22.84157331,Female,39,normal
90.39295499,1.768148617,28.91325939,Female,32,over weight
54.72666736,1.642268137,20.29134657,Female,56,normal
56.52735273,1.877451031,16.03693655,Male,29,moderate thinness
106.9358703,1.789977173,33.37554937,Male,45,obese
72.09915222,1.894221409,20.09410543,Male,57,normal
109.8206648,1.802641495,33.79600305,Female,42,severe obese
61.24117359,1.872315261,17.46970415,Male,31,mild thinness
106.7599913,1.759890253,34.46968843,Female,28,severe obese
66.25250698,1.977124666,16.94861475,Male,49,moderate thinness
104.093685,1.799644821,32.1403633,Female,30,severe obese
105.1895206,1.78790359,32.90669628,Female,58,severe obese
109.8036489,1.811752707,33.4517571,Female,36,severe obese
76.08692317,1.552562153,31.56545344,Female,21,obese
52.9015088,1.831302845,15.77421365,Male,41,sever thinness
57.48326582,1.694587186,20.01767334,Female,39,normal
69.94617803,1.786769356,21.90922412,Male,18,normal
69.47915529,1.566614644,28.3093675,Female,43,over weight
72.12246708,1.529912455,30.81324332,Female,31,obese
71.50973916,1.501090958,31.7359261,Female,43,obese
59.47852508,1.752662518,19.36259638,Female,54,normal
109.2985934,1.889347777,30.61898283,Male,60,obese
75.42712769,1.587738041,29.92057046,Female,65,over weight
108.8739495,1.804015692,33.45363822,Female,35,obese
61.36802408,1.780726646,19.35297008,Male,62,normal
51.59229017,1.711217443,17.61872227,Female,56,mild thinness
66.54933818,1.495694117,29.74802719,Female,27,over weight
69.95261841,1.462397022,32.70946097,Female,31,obese
69.73444023,1.668618161,25.04571227,Female,29,over weight
54.80982845,1.857284555,15.88918232,Male,37,sever thinness
89.89613904,1.647480192,33.12078611,Female,63,severe obese
99.90436422,1.795680166,30.9832156,Male,35,obese
90.50055637,1.90018607,25.06449674,Male,45,over weight
52.52545265,1.712195625,17.91690693,Female,52,mild thinness
74.20508901,1.91063816,20.32716421,Male,47,normal
93.84952298,1.794022938,29.15923236,Male,51,over weight
83.78597413,1.934065511,22.39901715,Male,53,normal
102.3496552,1.800444147,31.57381625,Male,27,obese
86.91807355,1.653564469,31.78833844,Female,33,obese
55.97284037,1.904552492,15.43090695,Male,34,sever thinness
88.1746775,1.829937899,26.33123181,Male,48,over weight
51.01089513,1.794473325,15.84123114,Male,18,sever thinness
86.03598609,1.737904618,28.48578987,Female,63,severe obese
87.9903838,1.779390545,27.79026288,Male,48,over weight
85.82013863,1.808850992,26.22911438,Male,21,over weight
73.66968452,1.866386108,21.14880455,Male,32,normal
65.24726146,1.885500535,18.35308046,Male,58,mild thinness
52.64800005,1.917272764,14.32234307,Male,44,sever thinness
64.25432299,1.6014011,25.05544423,Female,60,over weight
77.80559225,1.492134919,34.94577088,Female,43,obese
87.16927522,1.731993603,29.05834446,Male,26,over weight
82.10651793,1.79153667,25.58151322,Male,41,over weight
63.01657528,1.726976284,21.12915114,Male,40,normal
61.5200581,1.716297128,20.88487043,Female,39,normal
64.87173581,1.61655281,24.82422649,Female,38,normal
52.34015534,1.422132714,25.87943281,Female,19,over weight
76.30464627,1.653763235,27.90000734,Female,51,over weight
78.36230427,1.670858396,28.06906251,Female,49,over weight
105.6534884,1.811873239,32.18312557,Female,27,severe obese
97.09118381,1.701103718,33.55198422,Male,27,obese
69.77850862,1.803894681,21.44368045,Male,54,normal
51.79966907,1.716942885,17.57176104,Female,34,mild thinness
52.16394303,1.488193514,23.55329098,Female,60,normal
105.292268,1.842157809,31.02721662,Male,28,obese
105.0385725,1.889009861,29.4361062,Male,38,over weight
101.8866985,1.763321285,32.76835122,Female,47,obese
59.85581305,1.763905266,19.2378184,Female,56,normal
97.08413733,1.748949124,31.73904999,Male,37,obese
90.5034454,1.937044565,24.12047677,Male,43,normal
64.57849904,1.933163114,17.28028684,Male,31,mild thinness
106.2979019,1.759016818,34.35458517,Male,37,obese
54.48267694,1.691900477,19.03306856,Female,25,normal
97.79766537,1.684387194,34.47026528,Female,41,obese
52.17536063,1.76375283,16.77219923,Male,65,moderate thinness
99.56404377,1.978424,25.43687662,Male,29,over weight
51.33301761,1.697966027,17.80486979,Female,58,mild thinness
68.23428228,1.590916747,26.95924472,Female,21,over weight
92.0931512,1.812958275,28.01894095,Female,20,severe obese
81.37397019,1.93199464,21.80086227,Male,28,normal
52.74249331,1.77289714,16.78006263,Female,49,moderate thinness
56.89952128,1.863219149,16.39006722,Male,62,moderate thinness
105.3959045,1.844299023,30.98568225,Male,26,obese
64.84191726,1.588243087,25.70525406,Female,42,over weight
73.1711704,1.501242218,32.46672358,Female,48,obese
86.13142859,1.722333669,29.03535015,Male,61,over weight
93.33261656,1.967006378,24.12247724,Male,53,normal
54.22183867,1.736945703,17.9722212,Female,23,mild thinness
76.14551347,1.787886683,23.82123868,Male,38,normal
77.64077967,1.979632984,19.81164446,Male,59,normal
103.3314715,1.921107263,27.99815325,Male,49,over weight
88.03023853,1.590292681,34.80789486,Female,38,obese
51.04485697,1.542981411,21.44028743,Female,31,normal
77.09827263,1.823299089,23.19149887,Female,43,severe obese
69.13183929,1.937889578,18.40857019,Male,20,mild thinness
93.5905394,1.652736559,34.2629445,Female,18,severe obese
105.0238384,1.733841136,34.93568651,Female,45,severe obese
105.6346707,1.894005761,29.44719224,Male,41,severe obese
103.7959253,1.863430057,29.89194071,Male,18,over weight
57.80843427,1.90926862,15.85831855,Male,29,sever thinness
51.07638191,1.904799921,14.07736583,Male,63,sever thinness
104.2260482,1.727625186,34.92023986,Female,54,obese
73.68219601,1.834605418,21.89158556,Male,21,normal
86.99872425,1.648743259,32.00418839,Female,24,severe obese
75.5197352,1.836622293,22.38828132,Male,29,normal
107.7282715,1.853920847,31.34348737,Male,61,obese
70.84421507,1.814612055,21.51477505,Male,36,normal
85.28865029,1.743845123,28.04628994,Female,41,over weight
78.99682227,1.793245932,24.5657435,Male,38,normal
52.46888622,1.722485474,17.68441546,Male,55,mild thinness
69.38466864,1.74418466,22.80754778,Male,64,normal
59.22675039,1.832889217,17.62972234,Male,19,mild thinness
57.60940524,1.776848022,18.24705684,Male,43,mild thinness
68.08093663,1.800987273,20.98960348,Male,33,normal
102.7105372,1.846478063,30.12497506,Male,32,obese
83.23865021,1.914052765,22.7204651,Male,53,normal
74.82844069,1.790154671,23.34993003,Female,47,normal
67.51852568,1.653422819,24.69761956,Female,30,normal
100.5228472,1.820699155,30.32413351,Female,64,severe obese
88.11155163,1.799894239,27.19811935,Male,31,over weight
100.2976331,1.710933398,34.26292821,Female,56,severe obese
62.43213147,1.630089208,23.49553929,Female,64,normal
92.53722776,1.820797796,27.91213435,Male,56,over weight
100.1722248,1.825124206,30.07201086,Male,23,obese
84.62964996,1.935855169,22.58274962,Male,57,normal
84.95250925,1.642892511,31.4744327,Female,31,obese
82.8409331,1.751377773,27.00755781,Male,43,over weight
94.81348026,1.670496909,33.97650754,Female,57,severe obese
73.66825507,1.923693981,19.90711893,Male,56,normal
60.71610285,1.890413977,16.98986972,Male,27,moderate thinness
99.79546663,1.943812808,26.41203927,Male,22,over weight
106.7145846,1.914380536,29.11838193,Male,33,over weight
