Weight,Height,Gender,Age,BMIcase
95.15715489,1.774307803,0,44,5
83.73715089,1.648632382,0,29,4
92.03004673,1.682443451,0,30,6
65.04676641,1.928054334,1,25,6
75.21426859,1.80869581,1,30,4
97.16441664,1.702781351,1,62,5
104.9235659,1.898454928,1,61,7
96.49856282,1.703230102,0,50,6
79.26138626,1.666257672,0,56,6
64.26065691,1.723119289,0,59,5
96.49967683,1.828025967,0,64,7
108.6820109,1.773137175,0,48,7
60.04063208,1.51548552,0,37,6
76.41863941,1.56048886,0,53,6
60.80929558,1.823195767,0,34,6
77.64325382,1.643694778,0,26,4
83.21374672,1.76654252,1,24,3
95.89355901,1.751274546,1,34,5
86.40551449,1.935457667,1,63,6
64.26925701,1.722244136,0,23,7
74.72242048,1.727697657,0,24,4
89.98555369,1.639460111,0,57,3
82.88475908,1.544687359,0,59,5
100.1839201,1.781723409,0,61,3
89.7776397,1.653321623,0,60,4
76.77289695,1.885642247,1,32,6
86.57579209,1.590262352,0,45,4
73.23309306,1.741711026,1,22,5
94.969257,1.743286477,0,52,7
83.56424056,1.967348798,1,64,5
71.93439665,1.957378937,1,40,5
97.15799288,1.706396278,0,65,5
109.3769238,1.781456736,0,52,4
64.27745294,1.638252093,0,39,5
75.77756493,1.494336545,0,52,7
78.55857866,1.884676572,1,65,6
99.22974199,1.708250205,0,52,4
101.6142346,1.725151624,0,53,4
66.88278084,1.711557548,0,50,7
84.73893975,1.580398341,0,52,5
75.86615908,1.558198291,0,38,4
63.03548063,1.78753503,1,65,5
93.91613801,1.732761216,1,35,6
105.2439074,1.742119091,0,42,5
70.8033947,1.973493113,1,59,6
64.49460667,1.553168784,0,56,4
75.78967447,1.781961942,1,47,5
57.41678782,1.614703904,0,53,6
63.0066732,1.796312983,0,60,6
69.07731917,1.69140958,0,50,4
96.17884111,1.863589469,1,62,7
98.37117602,1.739640407,1,21,2
70.87370183,1.962305197,1,41,4
70.52015159,1.519338036,0,65,4
91.9043742,1.926080894,1,26,5
71.70011792,1.848156877,1,29,5
63.43410151,1.901582678,1,41,4
52.01533016,1.684557456,0,38,7
98.18237228,1.738717063,0,33,6
63.96003351,1.765312509,0,57,5
75.09303139,1.801079215,1,29,6
88.59479558,1.8490717,1,24,6
96.05276646,1.701443865,1,26,5
92.2006556,1.679196652,0,61,4
56.75380438,1.79029502,1,24,1
81.13744582,1.859601062,1,30,5
82.24705357,1.839934851,1,56,5
81.03520137,1.876321965,1,20,5
81.19789331,1.793439004,1,22,4
86.54797449,1.857243257,1,26,1
66.14082896,1.567368426,0,36,4
79.53952995,1.75162049,0,54,5
58.55793838,1.842807882,1,29,6
93.94396452,1.745403221,1,23,5
95.94092561,1.717660127,0,25,6
85.59451094,1.85752053,1,46,6
61.46769142,1.476666028,0,51,1
72.23002828,1.856246354,1,24,3
64.96214722,1.466717949,0,45,4
77.36633336,1.816390034,1,27,1
91.03300898,1.664171019,0,56,7
105.8304024,1.741014808,0,42,4
76.54763665,1.706287913,1,33,4
82.10792035,1.886392747,1,53,6
105.4886732,1.778755234,0,23,4
94.38928836,1.683144115,0,42,5
58.97635278,1.907279149,1,47,7
55.44328728,1.609862119,0,47,4
66.45842734,1.666467159,0,65,6
82.30711773,1.84132472,1,26,7
55.45389524,1.557220211,0,59,7
74.05184012,1.625384765,0,26,5
68.6557962,1.875742644,1,46,6
100.9039119,1.790073416,0,43,4
68.64297607,1.596482902,0,28,3
72.00754009,1.644624759,0,56,4
92.54327779,1.781124306,0,18,2
85.16322698,1.769302102,0,40,5
87.74118477,1.747679174,0,29,5
63.26459479,1.850653145,1,49,4
50.5982716,1.829334945,1,33,4
92.08537952,1.773312495,0,27,6
82.39305568,1.902121933,1,37,4
76.41340104,1.725531045,0,27,6
77.41627506,1.684908569,0,57,5
58.73726567,1.962451185,1,25,7
107.3184241,1.861158096,1,23,5
57.08489291,1.752861771,0,54,6
60.94229528,1.588268027,0,23,4
52.40593294,1.396397842,0,43,4
82.33709079,1.958437666,1,56,7
87.24472766,1.662321938,0,48,7
91.91121776,1.770460777,0,55,4
91.27811396,1.774101181,1,19,6
86.83291227,1.649838001,0,59,2
61.85991629,1.776211053,1,42,4
102.0502572,1.866631831,1,42,2
109.5465438,1.786784525,0,59,7
73.60938923,1.909287129,1,21,4
55.77044646,1.408985954,0,42,1
53.96777497,1.911078034,1,24,6
74.39163335,1.743975489,0,28,5
61.22340994,1.752308151,0,50,4
58.43949029,1.392930258,0,21,3
73.34926745,1.731812019,1,20,6
94.45543652,1.719637891,1,19,3
74.85850852,1.691974104,0,65,7
107.3868244,1.816786618,1,29,7
62.10900041,1.920994059,1,28,4
93.09600994,1.878146971,1,22,7
88.59250217,1.603386053,0,20,7
106.6745765,1.761458011,0,61,5
55.79866858,1.970041744,1,47,5
84.83098782,1.764331407,1,23,7
87.41040486,1.789795064,0,64,7
52.89232084,1.763514064,1,44,4
108.6161029,1.772895267,1,19,4
54.58824699,1.554406384,0,23,4
61.73400336,1.964018411,1,19,4
100.1883811,1.978528312,1,54,6
64.86534293,1.790916498,0,53,7
91.89989788,1.702458629,1,32,7
91.07846134,1.621964253,0,44,5
53.42347526,1.565703422,0,47,5
108.6682391,1.92299301,1,52,5
70.06819772,1.602124757,0,59,7
52.48121502,1.920206145,1,39,7
95.19532192,1.727513975,0,45,4
82.4697288,1.91117139,1,24,5
67.9275849,1.547840519,0,23,4
80.163324,1.798344397,1,45,4
103.0159956,1.782377364,0,24,4
94.40243301,1.801675595,1,37,6
53.75885966,1.937412042,1,31,6
55.47537997,1.490310246,0,18,2
74.80505587,1.968502861,1,65,5
89.28046969,1.809995065,0,30,7
95.655607,1.927029117,1,29,4
100.0603158,1.83559375,1,48,7
79.35660889,1.924153256,1,38,5
78.46668673,1.814524912,0,21,7
103.8179125,1.757658231,0,20,7
70.63291966,1.818213818,0,34,1
52.53342852,1.647200107,0,59,5
50.28120541,1.731525637,1,61,4
100.0014175,1.828855205,1,60,7
50.82670132,1.81118088,1,46,6
93.3272195,1.845517142,1,34,4
108.2551502,1.855773589,1,35,6
83.4884052,1.86684969,1,29,6
107.4550113,1.820487417,0,38,3
71.37395172,1.832738297,1,57,6
53.29953383,1.79215276,1,42,4
67.71406272,1.815247614,0,19,4
102.8841138,1.736651682,1,61,7
86.8615166,1.741175643,1,19,5
108.19669,1.798883423,0,54,4
107.0050722,1.786634358,1,64,4
104.8293337,1.830559672,1,31,6
95.35051939,1.747684014,0,52,5
89.89665353,1.643077197,0,20,1
81.05578585,1.952073842,1,21,4
70.93898105,1.65586665,0,27,5
58.71259482,1.740765464,0,34,7
73.80103126,1.900584459,1,60,4
96.38161902,1.716639275,0,63,7
81.09959655,1.930566521,1,57,1
56.02396209,1.844387323,1,25,4
78.67360815,1.887321092,1,58,5
73.38396362,1.540992109,0,36,6
109.6060001,1.974794591,1,54,7
53.50493779,1.798866648,0,33,4
99.03301532,1.773124635,0,22,3
83.75705392,1.61390592,0,42,4
84.99456997,1.790253959,0,20,5
90.38599175,1.71949762,0,25,7
50.68127148,1.919700343,1,24,4
108.7208958,1.77590285,0,31,7
92.83959103,1.707728932,0,35,7
95.32953366,1.761140665,0,36,4
87.57708847,1.602831766,0,31,1
53.9103912,1.814466035,1,37,4
74.58810153,1.740808894,1,47,6
77.79898075,1.85965596,1,48,2
81.89788956,1.869086627,1,44,1
89.7318117,1.750715957,1,47,7
62.89961178,1.665684856,0,32,5
60.62232226,1.848946681,1,52,4
74.73338591,1.79559086,0,60,5
71.74125359,1.655609858,0,37,6
53.09581222,1.402527819,0,27,5
80.23916709,1.841290125,1,56,6
52.2794092,1.856682595,1,49,5
108.1009455,1.764923072,1,42,7
61.9153857,1.968998573,1,59,4
83.6231591,1.588284174,0,47,5
78.22286117,1.645709117,0,35,1
50.61850884,1.926118836,1,45,6
87.07120105,1.816707171,0,59,4
57.37767084,1.936810315,1,44,4
93.38658147,1.869386913,1,36,6
74.10970418,1.851070399,1,33,6
107.2968218,1.799953009,0,30,4
87.03702729,1.833426383,1,61,5
91.24060918,1.701710005,0,48,4
57.86916366,1.851180336,1,22,4
109.6526092,1.823284101,0,50,6
57.3094791,1.819661571,1,57,5
50.14881397,1.845733021,1,61,2
61.89263044,1.723709972,0,27,6
94.39672661,1.953164863,1,19,4
70.3807795,1.877958615,1,31,4
50.29811283,1.596113861,0,26,7
103.2996438,1.89920896,1,43,1
56.11743514,1.56446548,0,38,5
72.71777734,1.708641486,0,29,6
77.15926588,1.648439907,0,40,5
96.28216932,1.902687096,1,37,4
66.58708407,1.815251323,0,24,5
63.9962366,1.711785556,1,52,3
92.49265698,1.946963939,1,19,6
71.51969633,1.94608053,1,20,6
51.55357831,1.739485243,1,62,6
79.92575316,1.773538968,0,29,3
59.81439084,1.474703015,0,44,7
73.68860416,1.925043796,1,22,4
73.11655183,1.772926619,1,52,7
73.06035218,1.705661695,0,24,5
105.7362084,1.800818554,0,50,6
52.47104947,1.858881721,1,23,4
63.53339973,1.714371342,0,55,7
81.79511141,1.913955704,1,64,7
84.38042768,1.651877196,0,60,4
83.98453608,1.75412911,1,32,7
92.65541311,1.697229363,0,50,4
75.0084057,1.559023795,0,18,7
103.7653561,1.740701929,1,58,4
86.67256405,1.733919067,0,59,5
72.07512224,1.555845888,0,23,3
79.98390667,1.956496054,1,48,5
68.84565383,1.803484687,1,60,5
98.44343734,1.857869065,1,22,5
100.6513293,1.967469019,1,22,3
54.33838013,1.705289497,1,30,6
69.02447905,1.765907908,1,65,3
67.61386004,1.779033354,0,23,6
73.34610977,1.724871751,0,31,4
93.07035679,1.717177414,0,46,7
58.68987114,1.505178929,0,45,7
57.23844222,1.769381285,0,51,4
92.36474058,1.975838479,1,55,6
53.37812002,1.390244896,0,44,4
58.46495702,1.541392639,0,48,4
95.93388825,1.684328715,0,22,6
87.41006971,1.807990218,1,30,6
70.89493959,1.716156607,1,35,4
99.5326146,1.713521547,0,46,6
108.3309012,1.936554936,1,47,7
75.67213719,1.708166349,0,63,7
58.85941147,1.801413418,1,25,4
52.94303072,1.88448586,1,49,6
82.55823525,1.802682691,1,47,5
53.95432622,1.744747935,1,20,1
54.62647436,1.801383368,1,41,6
93.48893414,1.869731135,1,29,4
77.73491848,1.842767403,1,62,5
58.58904238,1.66821656,0,45,5
50.56707448,1.43597768,0,44,7
85.73576101,1.977202786,1,22,2
83.08652146,1.954041065,1,28,6
51.37273703,1.425758044,0,42,5
68.07750497,1.601585091,0,48,7
52.91418453,1.51264217,0,20,4
99.87959898,1.805682046,1,63,6
83.23837128,1.908411837,1,28,5
72.74207658,1.813092698,0,47,5
87.95375481,1.80316307,1,26,4
66.8562765,1.675530578,0,28,5
93.2533465,1.655312052,0,31,6
77.33983758,1.572370051,0,32,4
107.4913984,1.872287351,1,22,4
83.60999464,1.963663147,1,27,4
96.47807576,1.735508512,0,60,6
98.26893105,1.817481028,1,36,5
60.48728152,1.628845645,0,58,4
52.07233057,1.899499687,1,52,5
78.68270969,1.859626703,1,21,7
99.52434031,1.804651012,0,62,7
97.67922155,1.839232438,1,49,4
81.28200158,1.906092206,1,52,7
83.05350783,1.793647792,1,23,5
92.89482171,1.711546953,1,53,4
77.58633913,1.566464407,0,49,6
76.01755468,1.733725765,0,51,5
60.75545047,1.664805631,0,44,4
77.01523731,1.585045087,0,18,4
59.04489605,1.952590231,1,56,6
65.19308678,1.505993295,0,26,6
51.90267149,1.797110466,1,58,4
67.77817124,1.835958663,1,54,6
102.0294161,1.734769278,1,37,4
79.71267804,1.905235128,1,31,6
100.2128369,1.802311981,1,60,2
93.23572437,1.768729768,0,47,4
62.68966467,1.697579375,0,58,4
90.8787511,1.824310556,0,58,4
99.32961254,1.857771802,1,65,6
96.04063701,1.784695309,1,22,5
50.97137646,1.405499681,0,25,7
100.0649027,1.808893828,1,62,1
68.17163239,1.579516833,0,50,7
97.40862331,1.776004758,0,22,6
90.10607069,1.786775887,1,53,6
94.26691173,1.79087223,0,61,3
63.38999524,1.733439,1,57,5
54.30640258,1.638648289,0,28,5
66.99039921,1.61948954,0,37,6
62.66586714,1.897520944,1,59,5
99.15812234,1.94481403,1,43,4
88.62058865,1.745581482,1,42,4
81.82605125,1.964982148,1,55,7
109.715334,1.937504938,1,46,5
51.79029769,1.915243784,1,58,4
67.0557313,1.548166226,0,44,7
109.9988711,1.806213072,0,61,5
90.59388963,1.909007925,1,23,7
100.1197968,1.762333624,1,64,3
78.1270049,1.934242851,1,56,6
50.40320378,1.731769233,1,59,4
51.98132363,1.817931114,0,48,7
104.2826634,1.807860988,0,51,5
101.3181886,1.74380205,1,36,7
85.51536226,1.825680831,1,24,3
77.64787457,1.927435139,1,29,6
61.57660145,1.77032734,0,49,7
73.71326143,1.807856096,0,27,4
94.20500263,1.874721448,1,18,5
86.67891377,1.730283821,1,21,5
80.23984219,1.631678568,0,28,1
62.64253155,1.444009643,0,62,6
90.31539285,1.86068865,1,24,4
81.25882258,1.966894933,1,50,6
70.94415303,1.591265757,0,58,6
93.84136065,1.687952931,0,47,1
88.19015292,1.688824021,0,20,5
62.5215812,1.704406792,0,50,5
67.71939206,1.759842665,1,25,4
72.35836544,1.869627289,1,63,7
56.81586346,1.938884475,1,39,5
52.59429696,1.769485023,0,45,5
72.68502027,1.67511306,0,25,4
59.08880859,1.734720838,1,41,4
98.42667553,1.697027522,0,63,4
89.26104776,1.716655314,0,56,4
93.58897246,1.680479049,0,18,7
104.7798214,1.946685152,1,41,4
51.55469628,1.768068281,1,37,4
59.87091624,1.756927636,1,18,7
78.08570226,1.943331775,1,36,4
63.3461256,1.842339257,1,32,7
88.7363898,1.664784569,0,35,1
104.5692655,1.858964752,1,59,2
90.40907471,1.95730854,1,50,4
103.8340762,1.763839489,0,55,1
63.16132927,1.46865583,0,42,1
84.29128374,1.972305935,1,48,6
73.51226114,1.714400201,1,43,5
103.9749236,1.81134807,1,59,6
81.80101554,1.788238206,1,18,1
74.45653377,1.912683078,1,34,1
99.60586918,1.823750328,0,26,7
105.6191928,1.965670779,1,53,5
50.34937607,1.7137237,0,36,6
56.58198979,1.426811218,0,20,7
66.22273838,1.888335293,1,64,4
87.78684999,1.793807717,1,50,5
52.02371058,1.968913481,1,46,2
51.42406307,1.647629998,0,40,7
50.58011478,1.908977781,1,46,5
105.4699658,1.90453114,1,53,5
98.25309415,1.809325322,0,64,5
73.27857167,1.653376978,0,59,4
95.62567204,1.724787309,1,40,6
102.063475,1.814943519,0,64,4
67.49989975,1.808921422,1,18,6
102.8152519,1.9242885,1,28,1
106.697185,1.771319108,0,26,4
108.4739487,1.820588875,0,45,5
89.31739786,1.755521846,0,38,5
66.80037911,1.436005643,0,24,5
63.88795753,1.942077489,1,54,7
77.35635008,1.654793678,0,55,4
84.37690122,1.571562999,0,30,5
61.51564279,1.840631444,1,55,4
92.6423875,1.79029989,1,24,6
82.65364705,1.884427948,1,31,4
66.75730216,1.429083338,0,21,5
109.8483848,1.79450278,0,35,3
64.2480635,1.753030671,1,63,6
106.5555592,1.957719494,1,53,5
82.81497183,1.869990735,1,60,7
82.94747874,1.589177398,0,36,6
99.00192736,1.767553163,1,33,4
59.92560863,1.655807524,0,65,4
65.94151725,1.779013885,0,61,4
86.83193752,1.921381793,1,39,4
69.96588385,1.505315676,0,57,7
70.78935137,1.799910003,0,43,4
63.31434631,1.647937791,0,58,5
55.43583894,1.822753107,0,21,6
58.82110553,1.589247765,0,34,6
77.52654566,1.735575963,0,21,4
97.56422703,1.886478945,1,23,5
71.34857607,1.792129156,0,36,7
102.7157917,1.731445764,0,35,5
83.4996233,1.553486257,0,28,4
89.6345538,1.615993144,0,53,5
72.32507807,1.752429782,1,56,5
91.21624663,1.741399235,1,25,4
71.64639775,1.466717069,0,48,4
74.04778763,1.815603842,0,27,4
80.8177969,1.745185166,1,31,6
55.29701512,1.908505455,1,55,4
59.54270239,1.802513791,1,46,4
86.95685385,1.958583754,1,35,6
53.26979107,1.892047965,1,30,6
77.92332062,1.660297651,0,29,3
92.32680409,1.652514345,0,45,4
82.14786384,1.798488675,1,41,5
105.1855008,1.73872682,0,60,3
105.718828,1.774419524,0,20,4
65.86236075,1.70521503,1,62,6
51.60564572,1.8520646,1,60,6
100.0887141,1.975475664,1,43,5
103.614449,1.943013994,1,58,1
86.26094551,1.832277609,1,31,6
108.9874227,1.919356563,1,39,5
92.62353817,1.777860525,0,43,3
68.7386653,1.775250551,1,51,4
84.64528902,1.935128602,1,62,7
63.85656212,1.807476736,0,56,1
59.59172976,1.863827159,1,33,7
107.4729639,1.875153944,1,39,3
57.21729887,1.851726833,1,29,5
58.38411078,1.97815283,1,35,4
93.10006569,1.805352783,1,53,1
50.3158371,1.392641226,0,35,5
78.47882234,1.56067672,0,24,5
53.6309745,1.638862374,0,58,5
65.97006726,1.616655858,0,43,4
84.92656223,1.730494656,0,61,4
71.66318402,1.585539745,0,50,7
73.2607449,1.611871684,0,60,7
79.1208711,1.784809441,0,49,6
54.4710604,1.871533506,1,24,6
61.87497451,1.969526552,1,31,1
73.55778279,1.754881694,1,45,4
95.96708145,1.860693611,1,49,7
56.89827001,1.832801956,1,32,4
108.6783895,1.855710122,1,42,4
84.89680449,1.799949391,0,23,3
74.34458942,1.971890605,1,40,4
63.6590577,1.716272167,0,63,4
85.50022967,1.756021552,0,63,5
66.52320179,1.955701742,1,25,5
88.08091582,1.971374562,1,57,6
106.0887268,1.814812769,0,33,7
100.410328,1.875903887,1,31,4
60.76914438,1.453146838,0,25,7
82.43854999,1.80128695,0,30,7
61.78670294,1.666287415,0,26,4
99.1446067,1.702283767,1,20,4
56.31477688,1.597805052,0,65,4
73.79369616,1.798434753,1,35,6
60.0822723,1.823319363,1,36,4
96.7148495,1.976678255,1,35,4
73.38667105,1.82295982,0,51,4
98.72382804,1.80230438,0,41,5
95.82281488,1.707809704,1,50,7
62.69604199,1.717482143,0,32,4
50.50581433,1.965364996,1,61,3
56.46189829,1.94159722,1,20,4
95.11135891,1.790124785,0,64,4
56.39866747,1.411051362,0,48,5
79.46215342,1.82196273,1,49,4
93.26942743,1.743800294,0,26,1
77.76933794,1.951518776,1,46,6
56.46502506,1.699057716,0,54,4
68.53111884,1.809174649,1,25,5
108.6367501,1.772723494,1,42,4
72.95086383,1.563309543,0,24,2
70.73056256,1.702583761,1,47,5
107.705005,1.774200406,0,18,6
104.0132159,1.735498466,0,51,5
58.7507844,1.883191455,1,62,7
103.7284162,1.875361097,1,30,4
61.32460586,1.441180324,0,18,6
69.59772181,1.806420852,1,40,4
80.1496563,1.609075118,0,53,7
73.53625701,1.469317557,0,34,7
63.30782366,1.80480533,0,22,5
86.4978346,1.645511459,0,47,4
65.77125948,1.796169407,0,21,7
89.35156567,1.725998412,0,32,7
52.82398662,1.441729715,0,41,5
54.10122965,1.82353453,1,53,1
109.9886348,1.808382837,1,65,3
53.1135168,1.800273605,0,20,6
67.08200343,1.717341909,1,44,7
75.17576071,1.743638026,1,56,5
52.21297646,1.45826643,0,57,5
50.93779323,1.770936696,1,39,6
100.9749362,1.912913529,1,33,6
53.79819135,1.818683798,0,50,3
63.43724798,1.581771097,0,58,1
51.18905471,1.69200594,0,63,4
81.57453523,1.649597536,0,41,1
108.5765731,1.895247597,1,19,6
90.06114154,1.740002968,1,61,5
53.98535095,1.492167695,0,56,6
51.54436388,1.741043568,1,53,6
96.56557074,1.737010214,0,48,7
93.46558335,1.735608602,1,62,7
62.63472312,1.720654631,1,59,6
61.5017157,1.826129895,0,25,5
84.14016948,1.612303518,0,26,5
79.74262052,1.668412569,0,18,6
104.2008886,1.775166066,0,47,6
67.67310669,1.778830565,0,37,2
87.33919685,1.914518066,1,45,5
71.33925512,1.533855244,0,28,5
81.32735663,1.862013516,1,24,5
77.44508814,1.897609943,1,57,4
50.10368093,1.573477145,0,52,4
52.10238436,1.54688335,0,41,4
52.09814263,1.923246802,1,45,7
78.87237028,1.642782541,0,37,6
85.63448617,1.625196802,0,64,4
82.25064367,1.556422556,0,33,4
77.88446289,1.953782779,1,62,4
66.02251925,1.868891523,1,39,5
104.5787418,1.760990567,0,58,3
54.47869606,1.954884562,1,54,7
52.05316603,1.548007976,0,47,6
107.942996,1.793173796,0,27,4
53.61245542,1.778174701,0,38,7
55.473243,1.951245722,1,33,6
73.01571593,1.578178943,0,34,5
92.24984438,1.729712708,1,45,4
83.60902335,1.582978649,0,32,4
86.41445748,1.856439716,1,51,6
106.366304,1.765332184,0,24,4
79.55307321,1.754143487,1,39,7
78.95643061,1.718950652,1,39,5
68.05808867,1.933213463,1,41,5
51.09720641,1.666410723,0,21,6
59.24677659,1.708581284,0,41,5
82.67278286,1.541765567,0,47,5
105.5960474,1.775482481,1,24,4
50.20298157,1.927391975,1,38,6
97.52118402,1.813888239,0,58,4
80.28603561,1.754759525,0,61,4
93.36025524,1.737933858,0,58,6
85.13679949,1.765544953,1,36,7
64.09122901,1.7581729,1,62,6
65.90412549,1.906513925,1,60,4
109.8527241,1.811322339,0,41,5
60.64616539,1.978040127,1,41,2
93.97655197,1.71921935,1,19,7
93.34403419,1.833937127,1,24,6
71.54886222,1.632529451,0,19,6
93.15052527,1.786511482,0,32,5
70.26255722,1.753714158,1,22,5
63.90523112,1.665385325,0,60,2
92.77235665,1.977106406,1,63,7
58.07095174,1.584219172,0,24,4
72.62545928,1.803975273,1,37,5
63.27454046,1.509243045,0,53,4
84.9415895,1.665231512,0,41,5
91.60614124,1.640593376,0,52,5
93.02722736,1.794894106,0,45,5
97.34065333,1.812204936,1,31,3
82.64893121,1.7829094,1,43,1
62.64908998,1.794078013,0,50,6
106.940154,1.822224427,1,63,7
72.47396884,1.712258328,1,36,5
87.42128863,1.873918169,1,39,4
109.2566285,1.779825193,1,60,2
66.88546566,1.508471697,0,21,4
81.36926632,1.606427416,0,59,4
66.56748124,1.396704145,0,65,1
98.61727353,1.885852468,1,21,5
96.50432549,1.934235634,1,54,4
81.81351044,1.559261533,0,28,3
55.0270074,1.81572499,0,42,4
91.54327782,1.753010451,0,24,5
68.36086507,1.84539094,1,23,6
75.04990994,1.492465334,0,39,5
95.78016851,1.755743017,0,54,6
80.60845889,1.917244856,1,26,4
67.48133136,1.90566009,1,51,4
101.145053,1.717884257,0,65,5
95.16932009,1.808937326,0,31,5
59.79602079,1.707105662,1,30,4
53.48830931,1.626213108,0,22,6
98.45381099,1.953125391,1,62,4
105.5655533,1.782096073,1,18,6
60.38930722,1.612276658,0,28,4
79.57525947,1.68704058,0,59,5
95.44188812,1.737858327,0,32,1
89.61693793,1.901286837,1,22,5
81.77539793,1.551916863,0,28,5
93.57374279,1.670111407,0,19,2
100.4368157,1.81313792,0,54,5
101.2180688,1.817981577,0,37,7
108.4826982,1.830301143,1,56,4
95.12733808,1.822136807,1,21,5
52.97347751,1.857993085,1,24,6
77.1641759,1.674145647,0,48,5
53.70670012,1.467532793,0,26,2
55.83086585,1.48893647,0,52,3
108.3548821,1.777824572,0,55,4
93.77429625,1.718146852,0,46,6
93.86741278,1.784174196,0,50,5
109.4542086,1.87667604,1,21,5
53.73390955,1.655341539,0,60,5
52.09696383,1.57920602,0,60,5
72.65043636,1.737803597,0,55,4
66.44214186,1.632219479,0,46,6
75.15726968,1.468377945,0,33,7
90.20854179,1.878352525,1,34,4
88.57640259,1.655005877,0,28,7
109.7577508,1.81826995,0,40,4
84.24732504,1.80406096,0,47,4
82.36497304,1.807278749,0,39,7
109.8786444,1.891256577,1,64,7
69.64859053,1.750068548,0,46,5
88.87327811,1.792651328,1,28,5
50.75836853,1.759660686,1,53,3
62.80152004,1.704424874,0,54,4
106.0762072,1.763455003,1,34,4
84.9798432,1.685922052,0,44,6
94.87633062,1.729999188,0,37,7
69.19231896,1.476828586,0,29,4
108.1897522,1.898318865,1,44,5
97.85935512,1.703706284,0,50,7
81.34198024,1.727786471,1,59,6
83.2066592,1.625268093,0,51,6
93.73152862,1.766215709,1,40,6
77.90438024,1.772652636,0,61,4
79.49518311,1.937721867,1,33,7
58.15169812,1.756697157,0,54,6
91.15281293,1.629073125,0,54,4
68.59455276,1.84860481,1,50,1
87.93049962,1.712083058,0,56,7
73.02939722,1.681346739,0,43,5
108.9572663,1.92879929,1,34,5
94.14957826,1.803717101,0,55,4
90.86738803,1.860383705,1,27,6
77.18218668,1.902969366,1,20,6
81.41999106,1.700274011,1,18,5
76.52639675,1.850170847,1,65,3
70.00934735,1.915994832,1,65,5
63.72868101,1.779561571,1,45,4
51.07242547,1.935628371,1,24,7
63.47913624,1.723996585,1,51,1
58.37153145,1.621633469,0,64,4
80.94531742,1.825289788,1,55,7
55.02729881,1.56681325,0,62,4
106.9382713,1.793359891,0,43,6
87.75094214,1.829112901,1,26,5
78.67319515,1.71613907,1,50,3
86.52123629,1.746861147,0,29,7
53.18258656,1.672065216,0,41,7
92.45056306,1.847710892,1,53,4
103.2960316,1.792807782,0,26,5
106.338873,1.945490859,1,24,6
54.68170142,1.488697974,0,63,7
72.84337221,1.716804957,1,51,7
107.4454306,1.78904925,0,65,5
92.91172507,1.751017395,0,36,5
75.3878735,1.710894555,1,55,5
89.76660774,1.745088294,0,46,4
71.48340323,1.794951587,1,22,7
103.6197139,1.778849675,0,23,4
60.0113211,1.829514405,1,58,6
96.16726157,1.738467219,1,55,5
55.70590806,1.521900372,0,21,4
72.846893,1.789846779,0,65,5
96.54256263,1.763733618,0,57,5
60.08449461,1.809845188,0,46,4
66.0634755,1.687209689,0,23,6
93.10399571,1.711446217,0,39,5
60.9916724,1.488288734,0,59,4
107.7371698,1.79786721,1,57,6
60.71775683,1.973612415,1,58,7
53.04294794,1.848281721,1,39,5
90.5737709,1.669178988,0,18,5
66.64259768,1.806472213,0,46,4
103.982918,1.81319509,0,38,7
78.81577084,1.873697696,1,59,4
79.95469493,1.781705434,1,19,7
50.14816506,1.949254348,1,44,6
59.50727236,1.89276743,1,31,2
92.53496325,1.88691368,1,24,5
80.56118221,1.870741634,1,35,4
70.19160283,1.726554697,1,61,7
54.87847334,1.820633971,0,40,7
108.8261198,1.887202936,1,21,4
63.68867275,1.83360856,1,59,5
82.82413631,1.876752966,1,64,7
56.36166639,1.521905228,0,45,4
85.76700177,1.597447253,0,22,4
105.6140366,1.821140951,1,23,4
51.28876024,1.759266817,0,54,5
67.11587223,1.79035089,0,58,7
80.13892551,1.70349979,1,26,7
66.0945018,1.43708456,0,40,5
55.28509358,1.863822284,1,62,7
78.86939385,1.731248619,1,57,5
75.64086243,1.776676783,1,20,6
62.57715899,1.830237284,1,59,7
82.45486499,1.677108022,0,35,6
64.81674259,1.911061398,1,64,7
95.64885414,1.89958088,1,45,4
58.84033781,1.514910308,0,63,1
59.41892531,1.751797222,1,19,4
51.96136067,1.489585506,0,52,6
69.32297851,1.747226537,1,46,6
71.69208744,1.727758746,0,54,6
88.76149381,1.862991701,1,44,7
106.1146317,1.789434503,0,24,6
68.55905946,1.776837853,0,48,4
109.5923401,1.814296068,1,31,4
77.00664724,1.773317937,1,63,4
50.5138695,1.828590788,0,58,5
76.1877689,1.711730307,0,19,1
64.04214415,1.615851824,0,44,5
107.6743186,1.851396622,1,23,7
55.21414186,1.403453833,0,45,5
76.27970574,1.935822521,1,24,5
78.32632059,1.611499132,0,48,3
63.33395314,1.677031237,0,64,5
59.45608998,1.390734711,0,65,5
84.02439178,1.960761468,1,45,6
87.80089301,1.84165394,1,24,5
106.7334931,1.765655324,0,30,6
75.53033064,1.713872718,0,36,7
52.4667008,1.850381903,1,58,4
53.27805663,1.722873701,1,52,7
83.45797137,1.759762718,0,59,4
57.35412871,1.833865705,1,21,4
65.00191405,1.908745591,1,58,7
100.3292124,1.928493611,1,33,6
72.6140226,1.771292097,0,50,3
100.8564594,1.772372449,0,44,4
51.50849549,1.759349174,1,54,5
